,latitude,longitude,brightness,scan,track,date,confidence,bright_t31,frp,daynight,type,datetime,temperature,humidity,rain,stat_lat,stat_long,time_difference,new_latitude,new_longitude,new_time_difference,new_date,final_date
0,17.909018,98.198357,367,0.4,0.6,1332115200,0,304.43,7.68,0,0,19/3/2012 7:18,35.8,29.0,0.0,17.7979744,98.34144,26280,17.615204,98.285614,26156.754,1332141356.754,2012-03-19 07:15:56.753999872
1,16.743357,98.527969,367,0.34,0.56,1524614400,0,305.12,14.73,0,0,25/4/2018 6:00,28.0927112,74.8910155,0.15483871,16.7114864,98.5066496,21600,16.683378,98.64938,21850.02,1524636250.02,2018-04-25 06:04:10.020000000
2,17.424824,104.021927,367,0.38,0.58,1394323200,0,296.2,4.24,0,0,9/3/2014 5:42,27.0,77.0,0.15483871,17.372968,103.9843712,20520,17.419209,103.91859,23646.371,1394346846.371,2014-03-09 06:34:06.371000064
3,18.412813,100.647827,367,0.73,0.76,1331164800,0,290.59,27.7,0,0,8/3/2012 7:24,20.6,88.0,0.0,18.328064,100.7087104,26640,18.387728,100.71656,24412.262,1331189212.262,2012-03-08 06:46:52.262000128
4,17.124174,104.407318,367,0.45,0.47,1515456000,0,298.34,17.9,0,0,9/1/2018 5:48,24.0,100.0,0.15483871,17.079248,104.3258816,20880,17.119347,104.40026,21300.57,1515477300.57,2018-01-09 05:55:00.569999872
5,15.477562,98.579048,367,0.5,0.66,1364342400,0,302.66,20.24,0,0,27/3/2013 7:24,25.0,93.0,0.15483871,15.1954976,98.4612416,26640,15.4786825,98.559044,26536.377,1364368936.377,2013-03-27 07:22:16.377000192
6,15.527141,103.778831,367,0.34,0.56,1490140800,0,295.75,7.78,0,0,22/3/2017 5:42,28.0927112,74.8910155,0.15483871,15.3296832,103.6826112,20520,15.427614,103.67432,23623.21,1490164423.21,2017-03-22 06:33:43.210000128
7,18.332821,98.030655,367,0.43,0.46,1395532800,0,300.14,13.86,0,0,23/3/2014 6:18,22.5,77.0,0.0,18.1608768,97.9176064,22680,18.32352,97.912704,23383.895,1395556183.895,2014-03-23 06:29:43.895000064
8,15.597905,104.596428,367,0.47,0.64,1554768000,0,293.82,11.39,0,0,9/4/2019 7:00,27.6,82.0,0.0,15.7880544,104.6422336,25200,15.7546425,104.61472,24463.184,1554792463.184,2019-04-09 06:47:43.184000000
9,19.446447,101.000465,367,0.38,0.59,1458432000,0,300.41,15.09,0,0,20/3/2016 7:06,21.6,92.0,0.15483871,19.3866384,100.8758272,25560,19.448862,101.00394,25589.709,1458457589.709,2016-03-20 07:06:29.709000192
10,14.144092,100.790451,367,0.32,0.55,1642291200,0,299.99,5.51,0,0,16/1/2022 7:06,23.9,84.0,0.0,14.1613744,100.796192,25560,14.1633625,100.834526,25222.453,1642316422.453,2022-01-16 07:00:22.453000192
11,18.91523,98.382912,367,0.33,0.55,1331683200,0,299.48,9.82,0,0,14/3/2012 7:12,17.15,74.8910155,0.15483871,19.0012208,98.2711616,25920,18.911003,98.33765,25698.486,1331708898.486,2012-03-14 07:08:18.486000128
12,14.664997,99.094971,367,0.39,0.36,1518480000,0,310.59,12.81,0,0,13/2/2018 6:30,22.5,71.0,0.15483871,14.611464,99.1257472,23400,14.606701,99.12728,24065.148,1518504065.148,2018-02-13 06:41:05.148000000
13,18.213478,100.633484,367,0.45,0.63,1395273600,0,306.9,8.23,0,0,20/3/2014 7:18,26.5,70.0,0.15483871,18.2104624,100.6624384,26280,18.193989,100.63538,25736.64,1395299336.64,2014-03-20 07:08:56.640000000
14,17.841789,98.111748,367,0.43,0.46,1330560000,0,294.38,117.9,0,0,1/3/2012 6:12,28.0927112,74.8910155,0.15483871,17.7539088,97.9627456,22320,17.726326,98.07713,22343.527,1330582343.527,2012-03-01 06:12:23.527000064
15,20.260214,100.200882,367,0.36,0.58,1558310400,0,303.61,9.09,0,0,20/5/2019 5:48,29.5,56.7,0.15483871,20.2196864,100.121184,20880,20.138632,100.13609,23593.781,1558333993.781,2019-05-20 06:33:13.780999936
16,17.189024,99.169159,367,0.72,0.75,1487808000,0,307.27,16.0,0,0,23/2/2017 7:30,28.0927112,74.8910155,0.0,17.2605968,99.0778816,27000,17.22073,99.15896,23396.074,1487831396.074,2017-02-23 06:29:56.073999872
17,18.567905,100.560539,367,0.57,0.69,1330732800,0,290.57,17.07,0,0,3/3/2012 7:18,22.5,50.0,0.15483871,18.5536224,100.7147456,26280,18.54277,100.59081,21586.402,1330754386.402,2012-03-03 05:59:46.401999872
18,17.91869,98.220581,367,0.39,0.44,1395792000,0,346.23,95.02,0,0,26/3/2014 7:00,28.0927112,74.8910155,0.15483871,17.7979744,98.34144,25200,17.726992,98.26173,25283.129,1395817283.129,2014-03-26 07:01:23.128999936
19,16.26013,100.533875,367,0.33,0.56,1513728000,0,303.86,7.24,0,0,20/12/2017 7:06,17.5,63.4,0.15483871,16.1695984,100.5660096,25560,16.219086,100.58746,25494.521,1513753494.521,2017-12-20 07:04:54.520999936
20,19.470072,100.114532,367,0.48,0.65,1649116800,0,294.19,8.48,0,0,5/4/2022 5:42,22.1,90.4,0.15483871,19.4960016,99.9953024,20520,19.512566,100.027916,23964.775,1649140764.775,2022-04-05 06:39:24.775000064
21,17.515539,101.940605,367,0.43,0.62,1361664000,0,299.02,5.58,0,0,24/2/2013 7:06,23.5,57.0,0.15483871,17.49028,101.932064,25560,17.672293,101.96929,24867.836,1361688867.836,2013-02-24 06:54:27.836000000
22,19.899021,100.443016,367,0.36,0.57,1555200000,0,307.13,5.11,0,0,14/4/2019 7:06,28.0927112,74.8910155,0.15483871,19.922296,100.305632,25560,19.887571,100.30556,25525.39,1555225525.39,2019-04-14 07:05:25.390000128
23,14.821411,99.177765,367,0.39,0.36,1394064000,0,314.54,13.58,0,0,6/3/2014 6:36,28.0927112,74.8910155,0.15483871,14.890176,99.3774912,23760,14.94416,99.272026,24039.074,1394088039.074,2014-03-06 06:40:39.073999872
24,16.098843,101.19191,367,0.37,0.58,1392076800,0,305.82,11.73,0,0,11/2/2014 7:06,28.0927112,74.8910155,0.0,16.1150096,101.0970816,25560,16.10309,101.195335,26386.98,1392103186.98,2014-02-11 07:19:46.980000000
25,18.017742,99.36731,367,0.45,0.63,1487808000,0,313.92,14.72,0,0,23/2/2017 5:48,20.1,91.0,0.0,17.9097824,99.3096896,20880,17.877613,99.32813,23616.604,1487831616.604,2017-02-23 06:33:36.604000000
26,20.252872,99.591217,367,0.79,0.78,1330300800,0,303.56,141.31,0,0,27/2/2012 5:30,28.0927112,74.8910155,0.15483871,20.2434368,99.663712,19800,20.223532,99.57132,26033.88,1330326833.88,2012-02-27 07:13:53.880000000
27,19.389359,99.372414,367,0.54,0.68,1331164800,0,302.3,17.65,0,0,8/3/2012 5:42,17.2,91.0,0.15483871,19.3630976,99.5024896,20520,19.349873,99.52201,22688.018,1331187488.018,2012-03-08 06:18:08.017999872
28,15.241851,100.904587,367,0.34,0.56,1419724800,0,295.28,36.35,0,0,28/12/2014 7:12,17.6,100.0,0.15483871,15.4321168,100.9244864,25920,15.269152,100.92368,26023.133,1419750823.133,2014-12-28 07:13:43.132999936
29,13.714053,102.438362,367,0.4,0.6,1459814400,0,310.49,6.76,0,0,5/4/2016 7:06,28.0927112,74.8910155,0.15483871,13.7058416,102.4816832,25560,13.729635,102.47331,27953.016,1459842353.016,2016-04-05 07:45:53.016000000
30,14.731976,98.479408,367,0.38,0.59,1461024000,0,299.57,6.51,0,0,19/4/2016 6:00,28.0927112,74.8910155,0.15483871,14.7441008,98.6423296,21600,14.779769,98.36524,21746.355,1461045746.355,2016-04-19 06:02:26.355000064
31,18.989071,100.970688,367,0.44,0.62,1555113600,0,302.53,11.27,0,0,13/4/2019 5:42,24.8,71.0,0.15483871,18.9116688,100.94144,20520,18.962873,100.95625,22343.57,1555135943.57,2019-04-13 06:12:23.569999872
32,17.363594,98.266449,367,0.44,0.62,1460592000,0,296.55,26.25,0,0,14/4/2016 5:54,27.0,73.0,0.15483871,17.7979744,98.34144,21240,17.445866,98.25534,22949.383,1460614949.383,2016-04-14 06:22:29.382999808
33,8.95537,99.34182,367,0.4,0.45,1422230400,0,302.25,13.53,0,0,26/1/2015 6:24,22.1,92.0,0.15483871,8.881524,99.3822656,23040,8.97519,99.38832,27912.34,1422258312.34,2015-01-26 07:45:12.340000000
34,16.21208,98.927696,367,0.33,0.55,1425686400,0,305.87,8.97,0,0,7/3/2015 7:18,28.0927112,74.8910155,0.15483871,16.017744,98.8651456,26280,16.143803,98.89494,26242.777,1425712642.777,2015-03-07 07:17:22.776999936
35,15.713743,102.703423,367,0.39,0.6,1459728000,0,297.96,22.73,0,0,4/4/2016 5:42,29.4,55.0,0.15483871,15.7813584,102.5965312,20520,15.712816,102.62934,21134.5,1459749134.5,2016-04-04 05:52:14.500000000
36,15.613387,105.641624,367,0.41,0.6,1617840000,0,292.74,10.34,0,0,8/4/2021 5:30,27.1,65.0,0.15483871,15.6211136,105.6167616,19800,15.6301155,105.50583,23144.383,1617863144.383,2021-04-08 06:25:44.382999808
37,16.847239,98.895645,367,0.41,0.61,1460592000,0,306.13,24.15,0,0,14/4/2016 5:54,30.9,62.0,0.15483871,16.8778064,99.1396416,21240,16.840916,98.8918,21447.215,1460613447.215,2016-04-14 05:57:27.214999808
38,17.275042,98.390671,367,0.34,0.56,1396051200,0,301.91,11.35,0,0,29/3/2014 6:06,25.5,70.0,0.0,16.9898688,98.5182784,21960,17.129158,98.54008,22010.29,1396073210.29,2014-03-29 06:06:50.289999872
39,19.748648,99.384819,367,0.39,0.59,1486512000,0,302.47,8.53,0,0,8/2/2017 7:12,28.0927112,74.8910155,0.0,19.6526176,99.5379136,25920,19.708963,99.40285,24260.934,1486536260.934,2017-02-08 06:44:20.934000128
40,17.504572,103.615646,367,0.54,0.68,1423872000,0,292.0,14.49,0,0,14/2/2015 7:12,23.0,78.0,0.15483871,17.3986736,103.7142912,25920,17.448874,103.6869,23228.24,1423895228.24,2015-02-14 06:27:08.240000000
41,17.74061,97.949486,367,0.45,0.63,1395619200,0,304.97,44.4,0,0,24/3/2014 6:00,23.5,94.0,0.15483871,17.7539088,97.9627456,21600,17.648573,98.04728,24157.555,1395643357.555,2014-03-24 06:42:37.555000064
42,18.126911,98.153976,367,0.39,0.36,1332288000,0,352.77,136.04,0,0,21/3/2012 6:36,26.5,70.0,0.0,18.1608768,97.9176064,23760,18.26094,98.0466,24229.414,1332312229.414,2012-03-21 06:43:49.414000128
43,18.830292,98.359947,367,0.4,0.45,1460764800,0,300.07,18.92,0,0,16/4/2016 7:00,28.0927112,74.8910155,0.15483871,19.0012208,98.2711616,25200,18.836327,98.330345,25242.338,1460790042.338,2016-04-16 07:00:42.338000128
44,13.711581,99.293892,367,0.32,0.55,1454716800,0,296.93,5.33,0,0,6/2/2016 7:12,26.0,66.0,0.15483871,13.8232912,99.28464,25920,13.743369,99.242325,42291.184,1454759091.184,2016-02-06 11:44:51.184000000
45,19.601847,99.588348,367,0.4,0.6,1330300800,0,306.65,6.81,0,0,27/2/2012 7:12,28.0927112,74.8910155,0.15483871,19.6518624,99.538848,25920,19.555239,99.54605,25809.162,1330326609.162,2012-02-27 07:10:09.161999872
46,19.335873,98.412376,367,0.42,0.61,1330732800,0,307.15,11.93,0,0,3/3/2012 7:18,16.2,75.0,0.0,19.3701376,98.3930624,26280,19.350262,98.342896,26033.82,1330758833.82,2012-03-03 07:13:53.820000000
47,18.603348,99.679436,367,0.49,0.48,1426204800,0,312.01,17.78,0,0,13/3/2015 7:06,23.03,74.8910155,0.15483871,18.60161,99.81854,25560,18.526245,99.77665,25568.352,1426230368.352,2015-03-13 07:06:08.352000000
48,18.418858,97.644409,367,0.59,0.7,1458777600,0,297.63,16.08,0,0,24/3/2016 5:48,28.4,72.0,0.0,18.1608768,97.9176064,20880,18.24967,98.043396,26650.357,1458804250.357,2016-03-24 07:24:10.357000192
49,15.982064,98.886154,367,0.4,0.44,1458000000,0,311.35,7.46,0,0,15/3/2016 7:00,24.0,71.0,0.0,16.017744,98.8651456,25200,16.093906,98.903946,25633.305,1458025633.305,2016-03-15 07:07:13.305000192
50,16.151196,99.508675,367,0.58,0.7,1584144000,0,305.59,15.41,0,0,14/3/2020 7:24,28.0927112,74.8910155,0.15483871,16.1209984,99.5257152,26640,16.1076,99.57543,26079.727,1584170079.727,2020-03-14 07:14:39.727000064
51,17.397497,100.140709,367,0.42,0.61,1606694400,0,296.39,11.19,0,0,30/11/2020 5:48,24.1,80.3,0.15483871,17.418352,100.1307904,20880,17.406723,100.14895,21594.238,1606715994.238,2020-11-30 05:59:54.237999872
52,17.046787,101.25824,367,0.36,0.57,1395187200,0,299.56,7.07,0,0,19/3/2014 5:54,27.4,77.0,0.15483871,17.0035088,101.3660352,21240,17.008955,101.416275,21336.209,1395208536.209,2014-03-19 05:55:36.209000192
53,17.471611,98.189125,367,0.38,0.59,1460678400,0,304.61,18.87,0,0,15/4/2016 7:18,27.4,64.0,0.15483871,17.7979744,98.34144,26280,17.533215,98.250046,26188.947,1460704588.947,2016-04-15 07:16:28.947000064
54,15.979769,105.339142,367,0.41,0.61,1395273600,0,295.72,11.71,0,0,20/3/2014 5:36,29.9,74.0,0.0,15.90168,105.2787264,20160,15.935331,105.29099,24112.094,1395297712.094,2014-03-20 06:41:52.094000128
55,15.393269,102.413864,367,0.41,0.45,1458777600,0,300.05,15.24,1,0,24/3/2016 18:24,29.9,50.0,0.0,15.4438064,102.3284416,66240,15.42874,102.35587,20992.312,1458798592.312,2016-03-24 05:49:52.312000000
56,13.754888,100.746841,367,0.32,0.54,1335398400,0,297.95,9.53,0,0,26/4/2012 7:00,28.0927112,74.8910155,0.15483871,13.7406848,100.7946816,25200,13.738874,100.798256,25572.959,1335423972.959,2012-04-26 07:06:12.959000064
57,14.878973,98.639862,367,0.36,0.57,1331078400,0,295.61,12.02,0,0,7/3/2012 6:00,21.1,74.8910155,0.0,14.9530128,98.618208,21600,14.881344,98.66279,21771.564,1331100171.564,2012-03-07 06:02:51.564000000
58,17.984983,98.050156,367,0.43,0.46,1363737600,0,297.18,24.96,0,0,20/3/2013 6:12,23.0,77.0,0.15483871,17.9631328,97.9316352,22320,18.00401,98.015,22371.615,1363759971.615,2013-03-20 06:12:51.615000064
59,15.606485,104.549202,367,0.37,0.58,1363564800,0,297.05,10.71,0,0,18/3/2013 6:48,27.9,84.0,0.15483871,15.7880544,104.6422336,24480,15.650645,104.61197,24456.95,1363589256.95,2013-03-18 06:47:36.950000128
60,17.487299,103.677666,367,0.34,0.56,1393977600,0,300.91,11.21,0,0,5/3/2014 6:54,26.0,71.0,0.0,17.3986736,103.7142912,24840,17.424515,103.6685,24744.71,1394002344.71,2014-03-05 06:52:24.710000128
61,17.621597,98.207321,367,0.5,0.65,1426550400,0,311.42,80.81,0,0,17/3/2015 7:30,18.6,88.0,0.0,17.7979744,98.34144,27000,17.91825,98.28069,25281.06,1426575681.06,2015-03-17 07:01:21.060000000
62,14.9143,102.300903,367,0.55,0.68,1424736000,0,296.42,26.53,0,0,24/2/2015 5:42,28.0927112,74.8910155,0.15483871,14.9680048,102.2378624,20520,14.929499,102.290085,20881.254,1424756881.254,2015-02-24 05:48:01.253999872
63,16.089622,100.294296,367,0.34,0.56,1573948800,0,301.27,6.5,0,0,17/11/2019 5:54,24.6,88.4,0.0,16.0937728,100.2600896,21240,16.134024,100.279785,22186.346,1573970986.346,2019-11-17 06:09:46.345999872
64,15.148952,100.74292,367,0.33,0.55,1551830400,0,319.06,9.07,0,0,6/3/2019 5:54,27.1,73.4,0.0,15.1849248,100.6813312,21240,15.212608,100.76369,21632.361,1551852032.361,2019-03-06 06:00:32.360999936
65,19.010559,100.838463,367,0.55,0.68,1332115200,0,300.49,15.41,0,0,19/3/2012 5:36,20.1,98.0,0.15483871,19.0704368,100.807104,20160,19.046963,100.87802,26791.934,1332141991.934,2012-03-19 07:26:31.934000128
66,18.634638,100.908257,367,0.38,0.59,1367193600,0,305.41,11.93,0,0,29/4/2013 7:06,26.0,81.0,0.15483871,18.6781856,100.992768,25560,18.6321,100.97853,25353.61,1367218953.61,2013-04-29 07:02:33.609999872
67,13.843306,99.320663,367,0.42,0.61,1550534400,0,300.68,8.47,0,0,19/2/2019 7:18,26.8,75.1,0.0,13.8232912,99.28464,26280,13.816396,99.240616,27804.604,1550562204.604,2019-02-19 07:43:24.604000000
68,15.167994,101.019844,367,0.32,0.55,1609891200,0,294.05,9.04,0,0,6/1/2021 5:54,28.0927112,74.8910155,0.0,15.1993504,101.1639104,21240,15.149051,101.09002,21663.697,1609912863.697,2021-01-06 06:01:03.696999936
69,14.101532,101.244484,367,0.65,0.73,1641772800,0,304.38,28.35,0,0,10/1/2022 5:36,23.8,76.3,0.0,14.0700256,101.1378816,20160,14.113144,101.21189,21934.479,1641794734.479,2022-01-10 06:05:34.479000064
70,17.5226,103.528343,367,0.33,0.55,1579219200,0,300.46,15.97,0,0,17/1/2020 6:54,19.7,85.7,0.15483871,17.6160304,103.4270016,24840,17.547314,103.524,25331.516,1579244531.516,2020-01-17 07:02:11.516000000
71,16.797081,102.407669,367,0.44,0.62,1580083200,0,297.8,10.99,0,3,27/1/2020 7:06,20.7,81.4,0.0,16.6387104,102.4205952,25560,16.640762,102.29828,25624.865,1580108824.865,2020-01-27 07:07:04.864999936
72,16.930651,98.758629,367,0.32,0.55,1396051200,0,305.39,19.22,0,0,29/3/2014 6:06,25.5,70.0,0.0,16.9898688,98.5182784,21960,17.129158,98.54008,22010.29,1396073210.29,2014-03-29 06:06:50.289999872
73,17.094036,100.748077,367,0.39,0.59,1614988800,0,303.88,7.91,0,0,6/3/2021 5:48,25.1,85.2,0.15483871,17.1010464,100.8292096,20880,17.10691,100.75215,23639.375,1615012439.375,2021-03-06 06:33:59.375000064
74,17.990702,98.085373,367,0.48,0.48,1331251200,0,330.35,100.2,0,0,9/3/2012 7:06,28.0927112,74.8910155,0.15483871,17.9631328,97.9316352,25560,18.006886,98.07101,25481.64,1331276681.64,2012-03-09 07:04:41.640000000
75,15.3232,105.313095,367,0.43,0.62,1454716800,0,303.0,10.37,0,0,6/2/2016 5:30,18.1,85.0,0.0,15.310064,105.279104,19800,15.315509,105.34634,21356.69,1454738156.69,2016-02-06 05:55:56.690000128
76,18.830374,98.35701,367,0.4,0.44,1428969600,0,303.65,14.08,0,0,14/4/2015 7:06,28.0927112,74.8910155,0.15483871,19.0012208,98.2711616,25560,18.86654,98.284424,25655.479,1428995255.479,2015-04-14 07:07:35.479000064
77,18.894243,98.784363,367,0.41,0.37,1553990400,0,347.03,124.78,0,0,31/3/2019 6:24,22.5,55.0,0.0,18.7503216,98.8897216,23040,18.812634,98.803505,24675.336,1554015075.336,2019-03-31 06:51:15.336000000
78,15.071019,104.901627,367,0.38,0.59,1329004800,0,301.71,5.67,0,0,12/2/2012 6:48,28.0927112,74.8910155,0.15483871,15.0114576,104.9481984,24480,15.065992,104.94785,24434.406,1329029234.406,2012-02-12 06:47:14.405999872
79,18.03656,100.249779,367,0.33,0.55,1553817600,0,305.97,6.89,0,0,29/3/2019 7:06,27.2,67.9,0.15483871,18.0888304,100.2121216,25560,18.044796,100.231026,25565.615,1553843165.615,2019-03-29 07:06:05.615000064
80,15.850861,101.785675,367,0.39,0.44,1484784000,0,302.29,8.44,0,0,19/1/2017 6:48,28.0927112,74.8910155,0.15483871,15.7703424,101.8125312,24480,15.695745,101.7728,25050.69,1484809050.69,2017-01-19 06:57:30.690000128
81,17.676823,100.360916,367,0.33,0.55,1580083200,0,315.51,37.29,0,0,27/1/2020 7:06,15.4,66.7,0.15483871,17.467904,100.3324672,25560,17.503138,100.35181,25765.234,1580108965.234,2020-01-27 07:09:25.233999872
82,15.564466,104.348602,367,0.36,0.57,1421625600,0,300.49,11.99,0,0,19/1/2015 7:00,28.0927112,74.8910155,0.15483871,15.5219056,104.3399424,25200,15.551617,104.34902,24769.793,1421650369.793,2015-01-19 06:52:49.792999936
83,17.097015,100.409775,367,0.42,0.38,1360022400,0,307.14,8.11,0,0,5/2/2013 6:18,28.0927112,74.8910155,0.15483871,16.99888,100.3265152,22680,17.062674,100.33146,22907.691,1360045307.691,2013-02-05 06:21:47.691000064
84,17.70492,102.022949,367,0.34,0.56,1397174400,0,300.35,12.7,0,0,11/4/2014 7:06,28.0927112,74.8910155,0.15483871,17.49028,101.932064,25560,17.608232,101.96229,26219.223,1397200619.223,2014-04-11 07:16:59.223000064
85,16.284781,101.82695,367,0.69,0.75,1581897600,0,292.07,10.4,0,0,17/2/2020 5:30,28.0927112,74.8910155,0.15483871,16.1992864,101.9323712,19800,16.173458,101.798225,24745.107,1581922345.107,2020-02-17 06:52:25.107000064
86,17.316624,104.275787,367,0.36,0.57,1546387200,0,307.03,26.81,0,0,2/1/2019 5:36,17.0,72.1,0.0,17.251736,104.1817472,20160,17.30369,104.24895,20461.332,1546407661.332,2019-01-02 05:41:01.332000000
87,18.871582,100.567955,367,0.36,0.57,1613260800,0,301.63,12.85,0,0,14/2/2021 7:06,28.0927112,74.8910155,0.15483871,18.8625008,100.6411584,25560,18.872978,100.63031,23758.031,1613284558.031,2021-02-14 06:35:58.030999808
88,17.405308,98.686562,367,0.52,0.5,1613260800,0,309.03,10.17,0,0,14/2/2021 7:06,10.7,93.0,0.0,17.22546,98.5574,25560,17.214024,98.53194,29343.332,1613290143.332,2021-02-14 08:09:03.332000000
89,18.25263,98.514587,367,0.4,0.6,1583625600,0,309.42,5.8,0,0,8/3/2020 5:54,23.2,63.6,0.15483871,18.1620544,98.6085504,21240,18.10928,98.55775,22392.34,1583647992.34,2020-03-08 06:13:12.340000000
90,16.986757,103.516655,367,0.33,0.55,1420243200,0,301.1,6.83,0,0,3/1/2015 7:00,17.2,73.0,0.15483871,17.0808384,103.3991104,25200,17.07294,103.418945,24880.238,1420268080.238,2015-01-03 06:54:40.237999872
91,18.463896,98.022987,367,0.53,0.67,1363392000,0,308.58,59.37,0,0,16/3/2013 5:48,23.5,66.0,0.15483871,18.1608768,97.9176064,20880,18.38005,97.90392,24979.59,1363416979.59,2013-03-16 06:56:19.589999872
92,17.851616,97.809959,367,0.4,0.37,1331856000,0,318.19,9.77,0,0,16/3/2012 6:30,28.0927112,74.8910155,0.15483871,17.9631328,97.9316352,23400,17.947573,97.87198,23443.95,1331879443.95,2012-03-16 06:30:43.950000128
93,18.292717,98.335991,367,0.51,0.66,1578614400,0,305.59,16.81,0,0,10/1/2020 7:24,15.9,94.1,0.0,18.50692,98.3530432,26640,18.492905,98.27703,29045.014,1578643445.014,2020-01-10 08:04:05.013999872
94,17.487806,104.168434,367,0.47,0.64,1581897600,0,297.07,8.84,0,0,17/2/2020 5:30,19.1,75.6,0.0,17.627,104.261408,19800,17.518991,104.2411,23088.627,1581920688.627,2020-02-17 06:24:48.627000064
95,15.994363,104.622368,367,0.37,0.58,1428883200,0,301.92,6.54,0,0,13/4/2015 5:42,22.5,68.0,0.15483871,15.8619056,104.515584,20520,15.90328,104.50977,20665.314,1428903865.314,2015-04-13 05:44:25.313999872
96,18.115744,98.098557,367,0.34,0.56,1364256000,0,298.57,31.83,0,0,26/3/2013 6:00,27.0,61.0,0.15483871,18.1608768,97.9176064,21600,18.216015,97.93746,21672.69,1364277672.69,2013-03-26 06:01:12.690000128
97,19.014042,98.46537,367,0.68,0.74,1330214400,0,301.41,15.13,0,0,26/2/2012 7:30,28.0927112,74.8910155,0.15483871,19.0012208,98.2711616,27000,18.894817,98.29269,25386.393,1330239786.393,2012-02-26 07:03:06.392999936
98,18.690853,98.130745,367,0.39,0.36,1364083200,0,340.57,202.79,0,0,24/3/2013 6:36,22.1,56.0,0.15483871,18.8312176,97.9351232,23760,18.70832,97.99322,23845.361,1364107045.361,2013-03-24 06:37:25.360999936
99,16.88007,101.921074,367,0.32,0.55,1520208000,0,308.84,5.55,0,0,5/3/2018 7:00,20.1,89.0,0.15483871,16.8771376,101.861408,25200,16.946243,101.86924,25365.148,1520233365.148,2018-03-05 07:02:45.148000000
100,18.008131,98.125923,367,0.5,0.66,1331164800,0,307.24,9.98,0,0,8/3/2012 7:24,28.0927112,74.8910155,0.15483871,17.9631328,97.9316352,26640,18.017792,98.14921,22847.697,1331187647.697,2012-03-08 06:20:47.696999936
101,14.856445,99.017113,367,0.5,0.49,1552435200,0,328.86,99.23,0,0,13/3/2019 7:06,28.0927112,74.8910155,0.15483871,14.611464,99.1257472,25560,14.611781,99.07983,25683.668,1552460883.668,2019-03-13 07:08:03.668000000
102,18.046957,100.729393,367,0.36,0.57,1392076800,0,301.85,15.71,0,0,11/2/2014 7:06,30.4,33.0,0.15483871,17.945712,100.6310464,25560,17.903324,100.622765,26228.848,1392103028.848,2014-02-11 07:17:08.848000000
103,17.546879,98.90374,367,0.43,0.62,1647302400,0,298.32,9.88,0,0,15/3/2022 7:18,28.1,73.3,0.15483871,17.4553184,99.1186432,26280,17.485659,98.918,26068.783,1647328468.783,2022-03-15 07:14:28.783000064
104,13.958238,101.624168,367,0.46,0.64,1421539200,0,295.72,8.22,0,0,18/1/2015 7:18,28.0927112,74.8910155,0.15483871,13.9866224,101.7055104,26280,13.970078,101.702324,25673.379,1421564873.379,2015-01-18 07:07:53.379000064
105,18.047815,97.737976,367,0.75,0.77,1583625600,0,296.05,12.02,0,0,8/3/2020 7:36,22.8,74.7,0.0,17.9631328,97.9316352,27360,17.965136,97.90639,26861.373,1583652461.373,2020-03-08 07:27:41.372999936
106,16.793909,100.686836,367,0.35,0.56,1396224000,0,309.53,6.98,0,0,31/3/2014 7:06,28.0927112,74.8910155,0.15483871,16.8550016,100.6668032,25560,16.860054,100.67026,25655.516,1396249655.516,2014-03-31 07:07:35.516000000
107,19.695965,99.004028,367,0.36,0.58,1490659200,0,300.14,8.25,0,0,28/3/2017 7:12,21.1,94.0,0.15483871,19.742264,99.1454336,25920,19.70385,99.13063,25621.854,1490684821.854,2017-03-28 07:07:01.854000128
108,18.367828,98.522896,367,0.42,0.61,1392940800,0,302.82,13.0,0,0,21/2/2014 7:18,21.07,86.67,0.0,18.4600928,98.6509696,26280,18.4176,98.62482,25713.943,1392966513.943,2014-02-21 07:08:33.943000064
109,16.504807,103.289604,367,0.35,0.57,1578614400,0,304.43,13.65,0,0,10/1/2020 5:42,23.1,74.8910155,0.15483871,16.411048,103.4670784,20520,16.40971,103.4254,22092.953,1578636492.953,2020-01-10 06:08:12.953000192
110,16.288059,104.236671,367,0.56,0.51,1428105600,0,314.84,19.07,0,0,4/4/2015 6:48,28.0927112,74.8910155,0.15483871,16.2681008,104.4058624,24480,16.31042,104.41068,24496.621,1428130096.621,2015-04-04 06:48:16.620999936
111,18.86841,100.345627,367,0.7,0.75,1488758400,0,301.43,24.5,0,0,6/3/2017 7:24,23.0,73.0,0.15483871,18.8938176,100.28784,26640,18.938538,100.28484,26086.857,1488784486.857,2017-03-06 07:14:46.857000192
112,16.643995,99.146439,367,0.39,0.6,1488240000,0,299.35,51.87,0,0,28/2/2017 5:54,28.0927112,74.8910155,0.0,16.7865488,99.183968,21240,16.704285,99.04261,23563.264,1488263563.264,2017-02-28 06:32:43.264000000
113,19.990028,100.502419,367,0.36,0.58,1428019200,0,301.85,4.82,0,0,3/4/2015 7:12,20.6,94.0,0.15483871,20.105712,100.50048,25920,20.038054,100.50885,26127.57,1428045327.57,2015-04-03 07:15:27.569999872
114,12.702396,101.142998,367,0.35,0.57,1368057600,0,266.47,3.4,1,0,9/5/2013 18:06,28.0927112,74.8910155,0.15483871,12.7378704,101.2284416,65160,12.701982,101.14779,26285.578,1368083885.578,2013-05-09 07:18:05.578000128
